
2284.76	2585.11
1785.52	2056.96
1375.8	1618.5
1046.79	1239.41
962.798	1204.31
977.779	1235.12
929.054	1130.85
934.097	1132.82
932.93	1132.54
928.452	1128.99
921.055	1121.3
936.947	1137.07
974.155	1178.09
965.069	1167.79
962.264	1164.95
